Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2023-05-01,Sp Gijon,Lugo,0.6137517305029996,0.2503461005999077,0.13590216889709275,0.2452893883161586,0.1530560202743426,0.6016545914094988,True
2025-03-01,Leeds,West Brom,0.6880733944954128,0.20795107033639143,0.10397553516819572,0.1885842174604955,0.08359362657217867,0.7278221559673258,True
2025-03-01,Udinese,Parma,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.229828685019696,0.23058549811798512,0.5395858168623189,False
2023-09-23,Clyde,Elgin,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.29493282206001875,0.28820151021443374,0.4168656677255475,False
2021-11-13,Scunthorpe,Salford,0.24137931034482762,0.27586206896551724,0.48275862068965525,0.26009796788515555,0.46506473904220497,0.27483729307263943,False
2022-02-15,Bromley,Stockport,0.21698906644238852,0.2531539108494533,0.5298570227081582,0.2134561330638503,0.5721701234542399,0.21437374348190974,False
2024-01-06,Alloa,Edinburgh City,0.858034321372855,0.08190327613104526,0.06006240249609985,0.0760216527356818,0.032562463896300665,0.8914158833680176,True
2023-01-22,Leganes,Levante,0.33067806646819764,0.30721059078335783,0.3621113427484446,0.33514352121471036,0.34603503603546787,0.31882144274982177,False
2021-01-23,St Truiden,Mouscron,0.47339672263807403,0.24984827028120576,0.2767550070807202,0.27949027669998017,0.2546298417474138,0.465879881552606,False
2024-09-24,Huddersfield,Blackpool,0.5022421524663677,0.26547085201793724,0.2322869955156951,0.2604926693961925,0.2476181607249249,0.4918891698788827,False
2023-09-23,Cambridge,Port Vale,0.41749808135072913,0.28242517267843437,0.30007674597083656,0.26655654939808954,0.3019956489942127,0.43144780160769775,False
2023-09-24,Sparta Rotterdam,Vitesse,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.27511796143568057,0.2628401795939535,0.4620418589703659,False
2022-10-02,Ajaccio,Clermont,0.43088803088803085,0.30579150579150577,0.2633204633204633,0.29978862127203193,0.24565830902131475,0.4545530697066534,False
2021-09-19,Verona,Roma,0.23593675782045195,0.2483544819162652,0.5157087602632829,0.22091582997666456,0.5785925728635901,0.2004915971597454,False
2021-12-01,Metz,Montpellier,0.3658536585365854,0.2882483370288249,0.34589800443458985,0.30729914724841106,0.3684937744342534,0.3242070783173356,False
2024-02-10,Giannina,Aris,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.2583899837323764,0.508480437192915,0.23312957907470847,False
2025-08-31,Genk,Waregem,0.6720977596741344,0.1710794297352342,0.15682281059063136,0.20438564616746016,0.08440760931554545,0.7112067445169944,True
2024-03-17,Karlsruhe,Magdeburg,0.5112910097997443,0.25223689816787387,0.23647209203238176,0.26073162720408294,0.24897362453178973,0.4902947482641274,False
2023-03-12,Volos NFC,PAOK,0.09412597310686482,0.1981599433828733,0.7077140835102618,0.16760035349839714,0.7847445088475529,0.04765513765405006,True
2023-01-30,Asteras Tripolis,Panathinaikos,0.1831238779174147,0.28276481149012567,0.5341113105924596,0.2927961023954343,0.47232608485561023,0.23487781274895547,False
2024-05-04,Monaco,Clermont,0.730136005726557,0.15819613457408735,0.11166785969935578,0.1466270992374845,0.07071438892916555,0.78265851183335,True
2021-04-03,Sivasspor,Trabzonspor,0.34538494257762653,0.3215652913653765,0.33304976605699704,0.3337319990740106,0.34462850702863956,0.3216394938973498,False
2022-10-11,Bonnyrigg Rose,Annan Athletic,0.39999999999999997,0.2727272727272727,0.32727272727272727,0.2893963846345194,0.31951960337193563,0.3910840119935449,False
2023-11-10,Venezia,Catanzaro,0.47291361639824303,0.2781844802342606,0.24890190336749632,0.27792113615159486,0.2532478018370166,0.4688310620113886,False
2023-11-25,Crawley Town,Harrogate,0.5140093406910212,0.2687534552755911,0.21723720403338773,0.26004517193729887,0.22899917146608795,0.5109556565966132,False
2023-10-02,Las Palmas,Celta,0.38247011952191234,0.298804780876494,0.31872509960159356,0.3349656877594557,0.2971009838779945,0.36793332836254977,False
2025-04-28,Udinese,Bologna,0.2119476268412439,0.27250409165302786,0.5155482815057284,0.24803439091748752,0.4948510838376653,0.2571145252448471,False
